2020-06-07 02:25:50,b'Kangen Ngawal Para Tamu Berlibur\n#coronandanglungo @njo_travelling\n#newnormal #NewNormalIndonesia #pariwisata\xe2\x80\xa6 https://t.co/dV2HSLPizh'
2020-06-07 01:56:25,"b'Menikmati keindahan #GoaKalisuci dngn stalaktit &amp; stalakmit, keindahan dan kesejukan yang menyatu serta petualangan\xe2\x80\xa6 https://t.co/C3sWzn3zBz'"
2020-06-06 17:43:34,"b'""Salah satu hal hebat tentang perjalanan adalah Anda menemukan banyak orang baik di sana."" \xe2\x99\xa1\xe2\x99\xa1\n\xc2\xb0\n\xc2\xb0\n\xc2\xb0\n\xc2\xb0\n#jogja\xe2\x80\xa6 https://t.co/wCwT9fgEQQ'"
2020-06-06 13:13:04,b'KAPAL OTOK-OTOK 20rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/WsG8jRJwJB'
2020-06-06 13:09:21,b'BEKEL JADUL 20rb/set \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/oVoOs09hlv'
2020-06-06 13:07:26,b'ULAR-ULARAN 5rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/gDRcnYKxjN'
2020-06-06 13:03:47,b'MAINAN TIMBANGAN 35rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/RJeMZZfqGS'
2020-06-06 11:48:09,b'GAMELAN 35rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/rgJtKCEo5P'
2020-06-06 06:09:04,"b'RT @IDKedaiOmChan: Pesan cemilanmu di @IDKedaiOmChan harganya merakyat, enak, higienis, dan juga ekonomis.\n\npangsit goreng - 7k\nrempeyek -\xe2\x80\xa6'"
2020-06-06 06:07:26,"b'Pesan cemilanmu di @IDKedaiOmChan harganya merakyat, enak, higienis, dan juga ekonomis.\n\npangsit goreng - 7k\nrempey\xe2\x80\xa6 https://t.co/a78bbhKg93'"
2020-06-05 22:36:43,b'Morning Sahabat #dokterpiknik \nHari ini adalah ulang tahun Presiden RI yang pertama #IRSoekarno \nSeindah ini pemand\xe2\x80\xa6 https://t.co/evRFaOwWmC'
2020-06-05 13:35:51,b'KUDA POMPA 6rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/U7PeSWf2Mu'
2020-06-05 13:35:20,b'MONOPOLI 50rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/lqptKpZizO'
2020-06-05 13:34:46,b'DOKTER-DOKTERAN 25rb/set \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/JHzSsN3a5p'
2020-06-05 13:23:36,b'GELAS JADUL 15rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/B4EZYPfLl0'
2020-06-05 13:23:17,b'PIRING JADUL 15rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/spu4oGkr5z'
2020-06-05 10:22:41,"b'""Aku ingin dapat memberimu dunia ini, tapi sayang tidak bisa. Jadi, Aku akan beri sesuatu yang berharga yaitu dunia\xe2\x80\xa6 https://t.co/RZMxfV408L'"
2020-06-05 07:17:50,b'KARTU HOLOGRAM SAILOR MOON 10rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul\xe2\x80\xa6 https://t.co/xvdap1tAFM'
2020-06-05 02:40:19,"b'Semoga badai segera berlalu, biar bisa mantai lagi... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n.\n\xf0\x9f\x93\x8dPantai Ngrawe... Gunung Kidul\n.\n#wisatajogja\xe2\x80\xa6 https://t.co/zed4MrrXIz'"
2020-06-04 14:21:15,b'Saat new normal Jogja udah ketok palu dan wisata udah dibuka.. Destinasi wisata mana yang bagus didatengin cuk ?\xe2\x80\xa6 https://t.co/QGv1NhTSrW'
2020-06-04 12:13:26,"b'\xf0\x9f\xa5\xb5 kangen Jogja  , kangen liburan, kalian kangen kemana ? \n.\nFoto suhu aku irlitathaniaa \n.\n.\n#hutanpinusjogja\xe2\x80\xa6 https://t.co/eW94RFRrZo'"
2020-06-04 12:02:15,b'JEPIT KUPU-KUPU 10rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/7vwOm8R8nw'
2020-06-04 12:01:15,b'MASAK2AN GERABAH 55rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/ku63xppsk3'
2020-06-04 11:55:04,b'KETAPEL 5rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/wHMSB50qyj'
2020-06-04 11:54:22,b'TIMBANGAN 35rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/K25a5tAHDr'
2020-06-04 11:49:57,b'KAPAL OTOK2 20rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/R8FEcxjOhw'
2020-06-04 09:11:49,"b'""Dunia tak lagi sama dan tak selamanya memihak Kita, di saat Kita mau berusaha di situlah kebahagiaan akan indah pa\xe2\x80\xa6 https://t.co/7yeRoKKL1N'"
2020-06-04 09:05:57,"b'""Berbaiksangkalah kepada Allah dalam situasi apapun, sebab Tuhan tiada memberi cobaan melebihi batas kemampuan""\n\nIn\xe2\x80\xa6 https://t.co/q88cNMrhPo'"
2020-06-04 08:28:26,b'#wisataaceh #wisatasemarang #wisatajogja hotel di yogyakarta sekitar kaliurang KLIK https://t.co/zrZq2CGei6'
2020-06-04 07:15:01,b'Terkadang harus menjaga jarak agar tidak berharap lebih \xe2\x98\xba\xef\xb8\x8f\n#gumukpasir \n#gumukpasirparangkusumo \n#parangtritis\xe2\x80\xa6 https://t.co/fLvw1dE1aC'
2020-06-04 06:17:59,b'CLOROT 3rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/XLKm1b0DDy'
2020-06-04 06:10:05,b'KWACI GADJAH 25rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/5bqquSMqsp'
2020-06-04 05:01:06,b'RT @IDKedaiOmChan: mau pesan apa? SEMUA TERSEDIA....\n\nbisa order via wa 0858 7503 0973 @gofoodindonesia @GrabFood atau ojek online lainnya\xe2\x80\xa6'
2020-06-04 04:43:17,b'mau pesan apa? SEMUA TERSEDIA....\n\nbisa order via wa 0858 7503 0973 @gofoodindonesia @GrabFood atau ojek online lai\xe2\x80\xa6 https://t.co/k1yFcdN6kv'
2020-06-04 03:40:10,b'Reposted from @malioboro_insta Kemaren sore....\nSudah ada beberapa pedagang kakilima yang buka....\n.\n#wisatajogja\xe2\x80\xa6 https://t.co/X0zDPArcqT'
2020-06-04 00:32:05,b'Berburu sunrise dgn pose foto kayak gini di #GunungMerapi mau ga gaes..\n\nCome n Travel with Me\n#Jogja #NewNormal\xe2\x80\xa6 https://t.co/jKBrAY0Gx9'
2020-06-03 20:15:02,"b'Masih dirumah aja belum boleh kemana mana, mau liburan ke jogja/tempat lainnya pun juga blm boleh\nFix yang bs kita\xe2\x80\xa6 https://t.co/6amO2gE1oD'"
2020-06-03 17:52:26,b'Kangen jajanan pasar yang seperti ini #kulinerjogja #wisatajogja #wisatakulinerjogja https://t.co/gWrmxkjKTp'
2020-06-03 12:35:08,b'MAINAN PERMEN KECOA 3rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/t5Gx2IbFYy'
2020-06-03 12:30:29,b'TAPE ROBOT 3rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/rosVZC9NfR'
2020-06-03 12:26:03,b'GANGSING KAYU 5rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/ey5dbUXUwQ'
2020-06-03 04:00:16,"b'Semoga cepat New Normal, agar dapat bekerja lagi di dunia Tour &amp; Travel... \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x98\x87\n#NewNormal2020\xe2\x80\xa6 https://t.co/yp03bbaC5N'"
2020-06-03 03:58:47,b'Transport  di Jogja? \nVisit: https://t.co/FUeeHl20bx\nInstagram: @jogjatravelid\nCp/Wa: +6285228259494\xe2\x80\xa6 https://t.co/sHtQXsH1f5'
2020-06-03 02:45:30,b'Promo Paket Jogja Murah Terbatas!\n.\n.\nContact Us WA 085229313543 (Arum)\n.\n.\n#rabuambyar #wisatajogja https://t.co/G5e5PRhCvS'
2020-06-03 01:39:45,b'PISTOL AIR 8rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/GVOL3nzQeu'
2020-06-03 01:39:21,b'MASAK2AN PLASTIK 20rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/ZrohAQqHCB'
2020-06-03 01:38:53,b'DOKTER-DOKTERAN 25rb/set \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/vUBhrfFBPZ'
2020-06-03 00:45:56,b'Setiap genggaman memiliki rasa yang nikmat setelah mencoba nya. Hanya di #satujalur\n\n#kopi #kopisusu #kopisusuaren\xe2\x80\xa6 https://t.co/rUJItviFIR'
2020-06-03 00:40:14,b'Reposted from @febri_yanto_56 Rindu kermaian\nRindu kumpul kumpul\nRindu kamu juga \xf0\x9f\x98\xa5\n_\n#wisatajogja #explorejogja\xe2\x80\xa6 https://t.co/lG5ifL5X7Y'
2020-06-02 23:51:10,b'mungkin hal terpenting yang bisa kita berikan kepada orang lain adalah perhatian kita.\n.\n\n#jogja#jogjaistimewa#jogj\xe2\x80\xa6 https://t.co/S6lKWqKgle'
2020-06-02 03:25:36,b'Kembali Jogja.\n\n#unitedbike #trifold #trifoldownerscommunity #foldingbike #brompton #sepedalipat #militangarislucu\xe2\x80\xa6 https://t.co/xle9QtIoD0'
2020-06-01 22:11:28,b'INFO WISATA &amp; Rental Mobil di Jogja\nKami SOLUSI TRANSPORT JOGJA\nTERSEDIA:\nAVANZA\nINNOVA\nTOYOTA HIACE\n#wisatajogja\xe2\x80\xa6 https://t.co/Ua4g2HhSSp'
2020-06-01 15:49:29,b'RAUTAN KACA 3rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/egDNNp03P0'
2020-06-01 15:49:04,b'PENSIL SUSUN 3rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/1Vl7JhceUB'
2020-06-01 15:48:41,b'PENGGARIS SPIROGRAF 15rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/rHJoocEb5c'
2020-06-01 15:38:34,"b'FUJIMIE 1,5rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/nJO28RjNPX'"
2020-06-01 15:38:17,b'COKLAT PAYUNG 3rb/3pcs \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/xaDVpDyVgT'
