2020-06-07 02:25:50,b'Kangen Ngawal Para Tamu Berlibur\n#coronandanglungo @njo_travelling\n#newnormal #NewNormalIndonesia #pariwisata\xe2\x80\xa6 https://t.co/dV2HSLPizh'
2020-06-01 15:37:17,b'MIE GEMEZ BOBOHO 2rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/hXd1WpuyAn'
2020-06-01 14:39:01,"b'Ah, mimin juga kangen dolan nih. Siapa yang senasib? \n\n\xf0\x9f\x94\x96@area_jogja\n#pintujogja #TheNewNormal #wisatajogja https://t.co/WxdWTSI1fG'"
2020-06-01 12:20:23,"b'Layanan lepas kunci dengan persyaratan yang mudah, Tanpa ribet !\n_ingat tetep utamakan protokoler #NewNormal\n\n\xf0\x9f\xa4\x9a\xe2\x80\xa6 https://t.co/rLmhblziZK'"
2020-06-01 02:28:34,b'#wisataaceh #wisatasemarang #wisatajogja tiket pesawat belitung KLIK https://t.co/xaAlCMxF2U'
2020-06-01 00:58:54,b'KIPAS PELANGI 3rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/PGWT0kxI4x'
2020-06-01 00:48:55,b'CHOYO CUPS 16rb/pack \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/BIQYwh2ZZz'
2020-06-01 00:47:15,"b'POTATO CHIPS 1,5rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/w0ldbenNpA'"
2020-06-01 00:45:46,"b'TIARA 1,5rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/kwN2YtOmQc'"
2020-06-01 00:40:23,"b'Reposted from @arkanantafau, selamat pagi semua... Mulai kangen jalan-jalan, \nsemoga pandemi COVID-19 segera berakh\xe2\x80\xa6 https://t.co/qHekrjbW2C'"
2020-06-01 00:01:52,b'Selamat Pagi Selamat Beraktifitas #goodmorning #rentalmobiljogja #sewamotorjogja #jogjarentcar #wisatajogja #ayokejogja #tugu #malioboro'
2020-05-31 12:08:21,"b'Kamu mau menikmati sunset, smbil bergaya spt Son Goku #DragonBall wkt keluarin jurus kamehame ?\n\nYuk cuusss ke\xe2\x80\xa6 https://t.co/v4soyB3rs0'"
2020-05-31 08:38:13,b'Wisata Candi Prambanan Yogyakarta - Vacation Days To Yogyakarta https://t.co/hl25niEpxu via @YouTube \n#mikety\xe2\x80\xa6 https://t.co/x1lWAJBmyu'
2020-05-31 00:01:39,b'Selamat Pagi Selamat Beraktifitas #goodmorning #rentalmobiljogja #sewamotorjogja #jogjarentcar #wisatajogja #ayokejogja #tugu #malioboro'
2020-05-30 13:40:20,"b'Reposted from @imandiwahyudi .\nPernah kesel nggak, niatnya pengen jalan-jalan santai di Malioboro, eh malah padat k\xe2\x80\xa6 https://t.co/hlFXzOVjpX'"
2020-05-30 13:07:43,b'KENJI KOBOI KOCAK 2rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/Rpoh2hYWdn'
2020-05-30 13:07:18,"b'FUJIMIE 1,5rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/4V5uiZEhvu'"
2020-05-30 13:03:03,b'DOKTER-DOKTERAN 25rb/set \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/cUcKe2oi4C'
2020-06-07 02:25:50,b'Kangen Ngawal Para Tamu Berlibur\n#coronandanglungo @njo_travelling\n#newnormal #NewNormalIndonesia #pariwisata\xe2\x80\xa6 https://t.co/dV2HSLPizh'
2020-06-07 01:56:25,"b'Menikmati keindahan #GoaKalisuci dngn stalaktit &amp; stalakmit, keindahan dan kesejukan yang menyatu serta petualangan\xe2\x80\xa6 https://t.co/C3sWzn3zBz'"
2020-06-06 17:43:34,"b'""Salah satu hal hebat tentang perjalanan adalah Anda menemukan banyak orang baik di sana."" \xe2\x99\xa1\xe2\x99\xa1\n\xc2\xb0\n\xc2\xb0\n\xc2\xb0\n\xc2\xb0\n#jogja\xe2\x80\xa6 https://t.co/wCwT9fgEQQ'"
2020-06-06 13:13:04,b'KAPAL OTOK-OTOK 20rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/WsG8jRJwJB'
2020-06-06 13:09:21,b'BEKEL JADUL 20rb/set \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/oVoOs09hlv'
2020-06-06 13:07:26,b'ULAR-ULARAN 5rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/gDRcnYKxjN'
2020-06-06 13:03:47,b'MAINAN TIMBANGAN 35rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/RJeMZZfqGS'
2020-06-06 11:48:09,b'GAMELAN 35rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/rgJtKCEo5P'
2020-06-06 06:09:04,"b'RT @IDKedaiOmChan: Pesan cemilanmu di @IDKedaiOmChan harganya merakyat, enak, higienis, dan juga ekonomis.\n\npangsit goreng - 7k\nrempeyek -\xe2\x80\xa6'"
2020-06-06 06:07:26,"b'Pesan cemilanmu di @IDKedaiOmChan harganya merakyat, enak, higienis, dan juga ekonomis.\n\npangsit goreng - 7k\nrempey\xe2\x80\xa6 https://t.co/a78bbhKg93'"
2020-06-05 22:36:43,b'Morning Sahabat #dokterpiknik \nHari ini adalah ulang tahun Presiden RI yang pertama #IRSoekarno \nSeindah ini pemand\xe2\x80\xa6 https://t.co/evRFaOwWmC'
2020-06-05 13:35:51,b'KUDA POMPA 6rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/U7PeSWf2Mu'
2020-06-05 13:35:20,b'MONOPOLI 50rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/lqptKpZizO'
2020-06-05 13:34:46,b'DOKTER-DOKTERAN 25rb/set \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/JHzSsN3a5p'
2020-06-05 13:23:36,b'GELAS JADUL 15rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/B4EZYPfLl0'
2020-06-05 13:23:17,b'PIRING JADUL 15rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/spu4oGkr5z'
2020-06-05 10:22:41,"b'""Aku ingin dapat memberimu dunia ini, tapi sayang tidak bisa. Jadi, Aku akan beri sesuatu yang berharga yaitu dunia\xe2\x80\xa6 https://t.co/RZMxfV408L'"
2020-06-05 07:17:50,b'KARTU HOLOGRAM SAILOR MOON 10rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul\xe2\x80\xa6 https://t.co/xvdap1tAFM'
2020-06-05 02:40:19,"b'Semoga badai segera berlalu, biar bisa mantai lagi... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n.\n\xf0\x9f\x93\x8dPantai Ngrawe... Gunung Kidul\n.\n#wisatajogja\xe2\x80\xa6 https://t.co/zed4MrrXIz'"
2020-06-04 14:21:15,b'Saat new normal Jogja udah ketok palu dan wisata udah dibuka.. Destinasi wisata mana yang bagus didatengin cuk ?\xe2\x80\xa6 https://t.co/QGv1NhTSrW'
2020-06-04 12:13:26,"b'\xf0\x9f\xa5\xb5 kangen Jogja  , kangen liburan, kalian kangen kemana ? \n.\nFoto suhu aku irlitathaniaa \n.\n.\n#hutanpinusjogja\xe2\x80\xa6 https://t.co/eW94RFRrZo'"
2020-06-04 12:02:15,b'JEPIT KUPU-KUPU 10rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/7vwOm8R8nw'
2020-06-04 12:01:15,b'MASAK2AN GERABAH 55rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/ku63xppsk3'
2020-06-04 11:55:04,b'KETAPEL 5rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/wHMSB50qyj'
2020-06-04 11:54:22,b'TIMBANGAN 35rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/K25a5tAHDr'
2020-06-04 11:49:57,b'KAPAL OTOK2 20rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/R8FEcxjOhw'
2020-06-04 09:11:49,"b'""Dunia tak lagi sama dan tak selamanya memihak Kita, di saat Kita mau berusaha di situlah kebahagiaan akan indah pa\xe2\x80\xa6 https://t.co/7yeRoKKL1N'"
2020-06-04 09:05:57,"b'""Berbaiksangkalah kepada Allah dalam situasi apapun, sebab Tuhan tiada memberi cobaan melebihi batas kemampuan""\n\nIn\xe2\x80\xa6 https://t.co/q88cNMrhPo'"
2020-06-04 08:28:26,b'#wisataaceh #wisatasemarang #wisatajogja hotel di yogyakarta sekitar kaliurang KLIK https://t.co/zrZq2CGei6'
2020-06-04 07:15:01,b'Terkadang harus menjaga jarak agar tidak berharap lebih \xe2\x98\xba\xef\xb8\x8f\n#gumukpasir \n#gumukpasirparangkusumo \n#parangtritis\xe2\x80\xa6 https://t.co/fLvw1dE1aC'
2020-06-04 06:17:59,b'CLOROT 3rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/XLKm1b0DDy'
2020-06-04 06:10:05,b'KWACI GADJAH 25rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/5bqquSMqsp'
2020-06-04 05:01:06,b'RT @IDKedaiOmChan: mau pesan apa? SEMUA TERSEDIA....\n\nbisa order via wa 0858 7503 0973 @gofoodindonesia @GrabFood atau ojek online lainnya\xe2\x80\xa6'
2020-06-04 04:43:17,b'mau pesan apa? SEMUA TERSEDIA....\n\nbisa order via wa 0858 7503 0973 @gofoodindonesia @GrabFood atau ojek online lai\xe2\x80\xa6 https://t.co/k1yFcdN6kv'
2020-06-04 03:40:10,b'Reposted from @malioboro_insta Kemaren sore....\nSudah ada beberapa pedagang kakilima yang buka....\n.\n#wisatajogja\xe2\x80\xa6 https://t.co/X0zDPArcqT'
2020-06-04 00:32:05,b'Berburu sunrise dgn pose foto kayak gini di #GunungMerapi mau ga gaes..\n\nCome n Travel with Me\n#Jogja #NewNormal\xe2\x80\xa6 https://t.co/jKBrAY0Gx9'
2020-06-03 20:15:02,"b'Masih dirumah aja belum boleh kemana mana, mau liburan ke jogja/tempat lainnya pun juga blm boleh\nFix yang bs kita\xe2\x80\xa6 https://t.co/6amO2gE1oD'"
2020-06-03 17:52:26,b'Kangen jajanan pasar yang seperti ini #kulinerjogja #wisatajogja #wisatakulinerjogja https://t.co/gWrmxkjKTp'
2020-06-03 12:35:08,b'MAINAN PERMEN KECOA 3rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/t5Gx2IbFYy'
2020-06-03 12:30:29,b'TAPE ROBOT 3rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/rosVZC9NfR'
2020-06-03 12:26:03,b'GANGSING KAYU 5rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/ey5dbUXUwQ'
